,id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,zipcode
1106,18194024,Other neighborhoods,South Park,47.52803,-122.32112,Private room,85,98108
1107,18194445,Queen Anne,North Queen Anne,47.64714,-122.35447,Entire home/apt,149,98109
1108,18979238,Ballard,Sunset Hill,47.68912,-122.39347,Entire home/apt,130,98117
1109,18196871,Seward Park,Seward Park,47.5577,-122.27182,Entire home/apt,117,98118
1110,18213259,Interbay,Interbay,47.65045,-122.37635,Entire home/apt,89,98119
1111,18213923,Central Area,Mann,47.6104,-122.30085,Private room,45,98122
1112,18979781,Downtown,Central Business District,47.61181,-122.33693,Entire home/apt,195,98101
1113,18994983,Central Area,Minor,47.60351,-122.31424,Entire home/apt,508,98122
1114,18215078,Lake City,Matthews Beach,47.69516,-122.27438,Entire home/apt,88,98115
1115,18228390,Rainier Valley,Mount Baker,47.57835,-122.29493,Entire home/apt,238,98144
1116,18237332,Beacon Hill,North Beacon Hill,47.58475,-122.31213,Entire home/apt,237,98144
1117,18996968,Capitol Hill,Portage Bay,47.64895,-122.31946,Entire home/apt,100,98102
1118,18250300,Lake City,Matthews Beach,47.70891,-122.27879,Entire home/apt,100,98125
1119,18266409,Queen Anne,North Queen Anne,47.64662,-122.36009,Entire home/apt,130,98119
1120,19055403,Other neighborhoods,North Beach/Blue Ridge,47.6926,-122.39355,Entire home/apt,95,98117
1121,18313275,Queen Anne,North Queen Anne,47.64334,-122.35356,Entire home/apt,600,98109
1122,19100455,Rainier Valley,Rainier Beach,47.515793,-122.266785,Entire home/apt,118,98118
1123,18322559,Other neighborhoods,Windermere,47.66264,-122.27454,Entire home/apt,180,98105
1124,19115007,Other neighborhoods,View Ridge,47.67888,-122.27763,Entire home/apt,94,98115
1125,18325583,Lake City,Matthews Beach,47.70163,-122.27363,Entire home/apt,210,98125
1126,19123639,Central Area,Minor,47.60945,-122.31307,Entire home/apt,142,98122
1127,18329286,Other neighborhoods,Wallingford,47.67155,-122.32694,Entire home/apt,216,98105
1128,18331755,Central Area,Minor,47.60961,-122.31559,Entire home/apt,202,98122
1129,19176003,Queen Anne,West Queen Anne,47.627,-122.36528,Entire home/apt,81,98119
1130,19180196,Beacon Hill,North Beacon Hill,47.58269,-122.31006,Entire home/apt,290,98144
1131,19213509,Delridge,Riverview,47.55505,-122.35624,Entire home/apt,193,98106
1132,19229958,Other neighborhoods,Fremont,47.66381,-122.35335,Entire home/apt,109,98103
1133,18348358,West Seattle,Seaview,47.5447,-122.39139,Private room,82,98136
1134,18349381,University District,University District,47.65882,-122.31786,Entire home/apt,129,98105
1135,19274366,Other neighborhoods,Green Lake,47.68652,-122.32961,Entire home/apt,525,98103
1136,18358544,Capitol Hill,Madison Park,47.63926,-122.27903,Entire home/apt,131,98112
1137,19316928,Ballard,West Woodland,47.67033,-122.36522,Entire home/apt,119,98107
1138,18370014,Other neighborhoods,Ravenna,47.67298,-122.29857,Entire home/apt,105,98115
1139,19317112,Ballard,Whittier Heights,47.68304,-122.37643,Entire home/apt,69,98117
1140,19336206,Ballard,Loyal Heights,47.68659,-122.38165,Entire home/apt,170,98117
1141,18378381,Other neighborhoods,Green Lake,47.68593,-122.33889,Entire home/apt,231,98103
1142,19350610,University District,University District,47.65894,-122.31759,Entire home/apt,120,98105
1143,19360673,Beacon Hill,North Beacon Hill,47.57567,-122.30504,Entire home/apt,112,98144
1144,19528362,Central Area,Atlantic,47.595692,-122.299484,Entire home/apt,178,98144
1145,19366629,Rainier Valley,Columbia City,47.55227,-122.28773,Entire home/apt,80,98118
1146,19532499,Lake City,Matthews Beach,47.69784,-122.27669,Entire home/apt,85,98115
1147,19384198,Other neighborhoods,Green Lake,47.68313,-122.34314,Entire home/apt,177,98103
1148,19543829,Ballard,Sunset Hill,47.67921,-122.39397,Private room,80,98117
1149,19386335,Other neighborhoods,Fremont,47.66181,-122.35346,Private room,89,98103
1150,19556530,West Seattle,North Admiral,47.58832,-122.38604,Private room,200,98116
1151,19386894,Other neighborhoods,Fremont,47.66325,-122.35395,Private room,89,98103
1152,19414289,Other neighborhoods,Roosevelt,47.67851,-122.31833,Entire home/apt,151,98115
1153,19566387,Northgate,North College Park,47.69228,-122.34067,Private room,80,98103
1154,19419602,Queen Anne,North Queen Anne,47.65024,-122.36857,Entire home/apt,225,98119
1155,19575179,Central Area,Mann,47.61175,-122.29857,Private room,40,98122
1156,19589907,Other neighborhoods,South Park,47.52684,-122.32069,Entire home/apt,262,98108
1157,19437592,Other neighborhoods,Wallingford,47.6628,-122.32284,Private room,92,98105
1158,19438023,Queen Anne,Lower Queen Anne,47.621,-122.35563,Entire home/apt,137,98109
1159,19438269,West Seattle,Seaview,47.55312,-122.38936,Entire home/apt,124,98136
1160,19591463,Beacon Hill,Mid-Beacon Hill,47.54953,-122.30814,Entire home/apt,129,98108
1161,19592087,West Seattle,North Admiral,47.59026,-122.38623,Private room,54,98116
1162,19501685,Central Area,Minor,47.60489,-122.30539,Private room,159,98122
1163,19594064,Beacon Hill,North Beacon Hill,47.57728,-122.30931,Private room,71,98144
1164,19507808,Central Area,Atlantic,47.594,-122.30892,Private room,102,98144
1165,19508222,Other neighborhoods,Wallingford,47.65421,-122.33398,Entire home/apt,134,98103
1166,19598979,Other neighborhoods,Greenwood,47.68606,-122.35493,Entire home/apt,99,98103
1167,20213679,Other neighborhoods,Wallingford,47.67089,-122.32542,Entire home/apt,100,98105
1168,19619980,Beacon Hill,North Beacon Hill,47.58761,-122.30992,Entire home/apt,426,98144
1169,20237728,Rainier Valley,Columbia City,47.56725,-122.29019,Private room,45,98118
1170,19626395,Queen Anne,Lower Queen Anne,47.62744,-122.35143,Entire home/apt,191,98109
1171,20269058,Downtown,First Hill,47.61159,-122.32857,Entire home/apt,126,98101
1172,20279587,Magnolia,Lawton Park,47.64871,-122.40155,Private room,98,98199
1173,19629725,Other neighborhoods,Bitter Lake,47.72496,-122.35332,Entire home/apt,78,98133
1174,19635987,Northgate,Maple Leaf,47.69378,-122.31358,Private room,89,98115
1175,20287404,Other neighborhoods,Phinney Ridge,47.67523,-122.35332,Entire home/apt,68,98103
1176,19640055,Central Area,Minor,47.61137,-122.309,Private room,67,98122
1177,19697895,Rainier Valley,Dunlap,47.52521,-122.26123,Entire home/apt,204,98118
1178,20325051,Other neighborhoods,Greenwood,47.70369,-122.34966,Private room,54,98133
1179,20327028,West Seattle,Gatewood,47.53955,-122.39409,Entire home/apt,55,98136
1180,19699462,Capitol Hill,Montlake,47.63711,-122.30618,Entire home/apt,92,98112
1181,20328571,Queen Anne,North Queen Anne,47.641644,-122.357315,Entire home/apt,129,98119
1182,19721795,Queen Anne,West Queen Anne,47.63581,-122.36963,Entire home/apt,275,98119
1183,19738365,Northgate,North College Park,47.69479,-122.33321,Private room,25,98103
1184,19738428,Northgate,North College Park,47.6942,-122.33381,Private room,24,98103
1185,19739161,Northgate,North College Park,47.69228,-122.33316,Private room,28,98103
1186,20330763,Rainier Valley,Mount Baker,47.58279,-122.29433,Private room,95,98144
1187,20367435,University District,University District,47.65873,-122.31603,Entire home/apt,125,98105
1188,20379370,Seward Park,Seward Park,47.53238,-122.26619,Entire home/apt,140,98118
1189,19743791,Central Area,Minor,47.61102,-122.31081,Entire home/apt,620,98122
1190,19766392,Other neighborhoods,Greenwood,47.68547,-122.36129,Entire home/apt,100,98117
1191,20425771,Rainier Valley,Mount Baker,47.58232,-122.29629,Entire home/apt,189,98144
1192,20425984,Rainier Valley,Brighton,47.54032,-122.27574,Private room,73,98118
1193,20426067,Rainier Valley,Brighton,47.54125,-122.27785,Private room,74,98118
1194,20427308,Rainier Valley,Mount Baker,47.58237,-122.29515,Private room,76,98144
1195,20445446,University District,University District,47.66248,-122.31295,Entire home/apt,112,98105
1196,19768466,Queen Anne,North Queen Anne,47.65195,-122.37364,Entire home/apt,500,98119
1197,20455588,Rainier Valley,Brighton,47.53899,-122.27698,Entire home/apt,153,98118
1198,19770172,West Seattle,North Admiral,47.57246,-122.37577,Entire home/apt,116,98126
1199,20460194,Other neighborhoods,Green Lake,47.67421,-122.33027,Entire home/apt,191,98103
1200,19770530,Other neighborhoods,Fremont,47.66291,-122.3512,Entire home/apt,161,98103
1201,19771279,Northgate,North College Park,47.6927,-122.33497,Private room,26,98103
1202,19785978,Other neighborhoods,Phinney Ridge,47.68053,-122.35346,Entire home/apt,232,98103
1203,19785981,Other neighborhoods,Fremont,47.66125,-122.35239,Entire home/apt,319,98103
1204,19785983,Downtown,Belltown,47.61597,-122.34661,Entire home/apt,182,98121
1205,19785986,Downtown,Pike-Market,47.60864,-122.34006,Entire home/apt,220,98101
1206,19785997,Downtown,Belltown,47.61609,-122.34851,Entire home/apt,275,98121
1207,19786000,Downtown,Belltown,47.61352,-122.34695,Entire home/apt,451,98121
1208,19786006,Downtown,Belltown,47.61387,-122.34875,Entire home/apt,318,98121
1209,19786009,Other neighborhoods,Ravenna,47.67924,-122.29086,Entire home/apt,302,98115
1210,19786016,Downtown,Belltown,47.61525,-122.34697,Entire home/apt,221,98121
1211,19786019,Downtown,Central Business District,47.6125,-122.33076,Entire home/apt,244,98101
1212,19786039,Downtown,Central Business District,47.6093,-122.33779,Entire home/apt,276,98101
1213,19786040,Downtown,Belltown,47.61548,-122.34874,Entire home/apt,400,98121
1214,19786042,Downtown,Central Business District,47.60775,-122.33786,Entire home/apt,354,98101
1215,19786043,Downtown,Central Business District,47.6085,-122.33815,Entire home/apt,294,98101
1216,19786059,Ballard,Adams,47.67174986,-122.3835419,Entire home/apt,323,98107
1217,19786065,West Seattle,Alki,47.57396,-122.41283,Entire home/apt,311,98116
1218,19786071,Downtown,Central Business District,47.60758197,-122.3396399,Entire home/apt,292,98101
1219,20487351,Rainier Valley,Mount Baker,47.58402,-122.2966,Private room,81,98144
1220,20497066,Downtown,Central Business District,47.60626,-122.34187,Entire home/apt,248,98101
1221,19831358,Magnolia,Southeast Magnolia,47.64851,-122.39341,Entire home/apt,204,98199
1222,20501756,Ballard,West Woodland,47.66987,-122.36163,Private room,69,98107
1223,19843399,Other neighborhoods,Phinney Ridge,47.68167,-122.36423,Entire home/apt,201,98117
1224,19844795,West Seattle,Seaview,47.5591,-122.3877,Entire home/apt,54,98116
1225,19846180,Ballard,Loyal Heights,47.68763,-122.38112,Entire home/apt,399,98117
1226,20520544,Other neighborhoods,Wallingford,47.67013,-122.32388,Entire home/apt,246,98105
1227,19846504,Queen Anne,North Queen Anne,47.64504,-122.35206,Entire home/apt,248,98109
1228,20524168,Northgate,Pinehurst,47.72933,-122.31506,Private room,40,98125
1229,19849588,Ballard,Adams,47.67229,-122.39183,Private room,100,98107
1230,19855651,Central Area,Leschi,47.59181,-122.29372,Entire home/apt,92,98144
1231,20544121,Other neighborhoods,North Beach/Blue Ridge,47.70278,-122.38085,Entire home/apt,130,98177
1232,19891890,Queen Anne,West Queen Anne,47.6385,-122.37257,Entire home/apt,150,98119
1233,20586623,West Seattle,Fauntleroy,47.50592,-122.38329,Entire home/apt,99,98146
1234,19893618,Seward Park,Seward Park,47.55216,-122.26851,Entire home/apt,157,98118
1235,20601895,West Seattle,North Admiral,47.57943,-122.39667,Entire home/apt,123,98116
1236,19894816,Other neighborhoods,Wallingford,47.65371,-122.33994,Entire home/apt,105,98103
1237,19914644,Other neighborhoods,Roosevelt,47.68108,-122.31915,Entire home/apt,95,98115
1238,20604731,Capitol Hill,Stevens,47.63494,-122.30598,Entire home/apt,145,98112
1239,19963333,Ballard,Adams,47.66997,-122.39379,Entire home/apt,95,98107
1240,20606159,Central Area,Minor,47.60307,-122.30717,Entire home/apt,88,98122
1241,20635859,Beacon Hill,South Beacon Hill,47.52837,-122.28134,Private room,22,98118
1242,19966378,Queen Anne,Lower Queen Anne,47.63129,-122.35969,Entire home/apt,133,98119
1243,20012986,Rainier Valley,Mount Baker,47.58853,-122.29135,Entire home/apt,156,98144
1244,20641402,West Seattle,Fauntleroy,47.52267,-122.383,Entire home/apt,89,98136
1245,20025666,Downtown,First Hill,47.61281,-122.32899,Entire home/apt,166,98101
1246,20647832,University District,University District,47.6694,-122.31898,Entire home/apt,260,98105
1247,20651411,Rainier Valley,Dunlap,47.52833731,-122.2798387,Private room,28,98118
1248,20663660,University District,University District,47.65655,-122.31774,Entire home/apt,138,98105
1249,20029802,Other neighborhoods,Wallingford,47.65614,-122.32604,Entire home/apt,199,98105
1250,20666810,Other neighborhoods,Fremont,47.65597,-122.35122,Entire home/apt,970,98103
1251,20033536,Other neighborhoods,Fremont,47.66081,-122.3526,Entire home/apt,156,98103
1252,20667591,Ballard,Adams,47.67398,-122.39042,Entire home/apt,85,98107
1253,20034739,Ballard,West Woodland,47.66812,-122.36149,Private room,88,98107
1254,20677875,Magnolia,Southeast Magnolia,47.64608,-122.38528,Private room,85,98199
1255,20038601,Cascade,South Lake Union,47.61864,-122.34563,Entire home/apt,199,98109
1256,20692613,Lake City,Matthews Beach,47.69477,-122.27844,Entire home/apt,159,98115
1257,20696304,Cascade,South Lake Union,47.62171,-122.33888,Entire home/apt,213,98109
1258,20050709,Queen Anne,North Queen Anne,47.64203,-122.356,Private room,75,98109
1259,20071314,Queen Anne,North Queen Anne,47.64242,-122.35562,Private room,75,98109
1260,20697098,Rainier Valley,Columbia City,47.55874,-122.28328,Entire home/apt,194,98118
1261,20729321,Other neighborhoods,Greenwood,47.70272,-122.34705,Entire home/apt,109,98133
1262,20090813,Rainier Valley,Dunlap,47.52744,-122.26109,Entire home/apt,85,98118
1263,20759864,Other neighborhoods,Greenwood,47.69325,-122.35406,Entire home/apt,167,98103
1264,20095739,Delridge,Highland Park,47.53218,-122.35395,Private room,44,98106
1265,20763717,Delridge,High Point,47.54913,-122.37492,Private room,40,98126
1266,20096729,Other neighborhoods,Wallingford,47.65664,-122.32701,Entire home/apt,84,98105
1267,20119509,Downtown,Belltown,47.61653,-122.3486,Entire home/apt,70,98121
1268,20774329,Queen Anne,West Queen Anne,47.6329,-122.3712,Entire home/apt,440,98119
1269,20137424,Other neighborhoods,Fremont,47.65377,-122.35117,Entire home/apt,168,98103
1270,20138116,Delridge,Highland Park,47.53206,-122.35405,Private room,43,98106
1271,20141183,Queen Anne,East Queen Anne,47.63611,-122.35632,Private room,107,98109
1272,20796522,Other neighborhoods,Wallingford,47.663,-122.33022,Private room,105,98103
1273,20155839,Other neighborhoods,Wedgwood,47.68374,-122.28831,Entire home/apt,189,98115
1274,20803201,Queen Anne,West Queen Anne,47.63843,-122.36715,Entire home/apt,492,98119
1275,20169621,Other neighborhoods,Fremont,47.65556,-122.34301,Entire home/apt,186,98103
1276,20805317,Other neighborhoods,Fremont,47.65382,-122.35193,Private room,76,98103
1277,20176915,Downtown,First Hill,47.61273,-122.32893,Entire home/apt,195,98101
1278,20831049,Capitol Hill,Broadway,47.62423,-122.31749,Entire home/apt,70,98102
1279,20831082,West Seattle,Alki,47.57682,-122.4136,Entire home/apt,164,98116
1280,20189433,West Seattle,North Admiral,47.57986,-122.37699,Entire home/apt,185,98126
1281,20834662,Other neighborhoods,Greenwood,47.70451,-122.36026,Entire home/apt,138,98177
1282,20881419,Delridge,High Point,47.54367,-122.37348,Entire home/apt,364,98126
1283,20192701,West Seattle,Alki,47.57361,-122.41363,Entire home/apt,122,98116
1284,20883221,Rainier Valley,Columbia City,47.55991,-122.28089,Entire home/apt,276,98118
1285,21213854,Other neighborhoods,Phinney Ridge,47.66937,-122.34043,Entire home/apt,150,98103
1286,20889482,West Seattle,North Admiral,47.57615,-122.40274,Entire home/apt,64,98116
1287,21214526,Other neighborhoods,Fremont,47.66372,-122.34885,Entire home/apt,170,98103
1288,21219909,Rainier Valley,Dunlap,47.528751,-122.265511,Entire home/apt,153,98118
1289,20920840,West Seattle,Gatewood,47.53973,-122.3822,Entire home/apt,215,98136
1290,21220327,Beacon Hill,North Beacon Hill,47.57682999,-122.3019871,Entire home/apt,150,98144
1291,21252736,Other neighborhoods,Green Lake,47.67421,-122.33314,Entire home/apt,130,98103
1292,20942684,Rainier Valley,Mount Baker,47.58112,-122.29162,Entire home/apt,105,98144
1293,21267688,Other neighborhoods,Phinney Ridge,47.67841,-122.36101,Entire home/apt,199,98117
1294,20948220,Other neighborhoods,Georgetown,47.54584,-122.32021,Entire home/apt,209,98108
1295,21298775,Rainier Valley,Rainier Beach,47.51168,-122.24554,Entire home/apt,179,98178
1296,20970073,University District,University District,47.67008,-122.31582,Entire home/apt,92,98105
1297,20978960,Beacon Hill,Mid-Beacon Hill,47.55694,-122.31354,Entire home/apt,124,98108
1298,21322533,Rainier Valley,Mount Baker,47.58814,-122.28696,Entire home/apt,742,98144
1299,21326029,West Seattle,Alki,47.57497,-122.41518,Entire home/apt,100,98116
1300,20983058,Delridge,Riverview,47.53518,-122.35203,Entire home/apt,131,98106
1301,21357272,Capitol Hill,Broadway,47.62477,-122.31563,Entire home/apt,147,98102
1302,21366399,Other neighborhoods,Greenwood,47.70244,-122.34696,Entire home/apt,149,98133
1303,20995122,Other neighborhoods,Bryant,47.67919,-122.2869,Entire home/apt,125,98115
1304,21372033,Rainier Valley,Brighton,47.53549,-122.27615,Entire home/apt,150,98118
1305,21010058,Other neighborhoods,Green Lake,47.6733,-122.32216,Entire home/apt,89,98115
1306,21381109,Ballard,Sunset Hill,47.68084,-122.39598,Entire home/apt,77,98117
1307,21014515,Queen Anne,West Queen Anne,47.63112,-122.36782,Entire home/apt,571,98119
1308,21382950,Capitol Hill,Montlake,47.63817,-122.30454,Entire home/apt,155,98112
1309,21383834,Capitol Hill,Stevens,47.62332,-122.30962,Entire home/apt,85,98112
1310,21424409,Downtown,Belltown,47.61609,-122.3402,Entire home/apt,85,98121
1311,21039284,West Seattle,Seaview,47.55491,-122.39449,Entire home/apt,155,98136
1312,21440119,Other neighborhoods,Phinney Ridge,47.66675,-122.35736,Entire home/apt,250,98107
1313,21440418,Delridge,Riverview,47.53723,-122.35582,Entire home/apt,257,98106
1314,21449791,Capitol Hill,Broadway,47.61401,-122.32813,Entire home/apt,700,98101
1315,21080282,Magnolia,Southeast Magnolia,47.64645,-122.38314,Entire home/apt,119,98199
1316,21472412,Seward Park,Seward Park,47.55797,-122.26681,Entire home/apt,202,98118
1317,21082007,Queen Anne,North Queen Anne,47.64838,-122.37335,Private room,175,98119
1318,21486512,Queen Anne,Lower Queen Anne,47.62052,-122.35745,Entire home/apt,199,98109
1319,21487408,Rainier Valley,Dunlap,47.52819,-122.27836,Private room,45,98118
1320,21487420,Downtown,Central Business District,47.60683,-122.33862,Entire home/apt,501,98101
1321,21083795,Downtown,Pike-Market,47.60888,-122.3437,Entire home/apt,293,98101
1322,21105396,Lake City,Cedar Park,47.72801,-122.28372,Entire home/apt,786,98125
1323,21490266,Other neighborhoods,Ravenna,47.68636,-122.3057,Entire home/apt,75,98115
1324,21490495,Downtown,Central Business District,47.60695,-122.33864,Entire home/apt,479,98101
1325,21108046,Other neighborhoods,Wallingford,47.6512,-122.33288,Private room,30,98103
1326,21501822,Central Area,Minor,47.61371,-122.30957,Entire home/apt,400,98122
1327,21501950,Capitol Hill,Broadway,47.62502,-122.31694,Entire home/apt,168,98102
1328,21515448,Downtown,Central Business District,47.60634,-122.3382,Entire home/apt,479,98101
1329,21114155,West Seattle,Fauntleroy,47.53029,-122.38871,Entire home/apt,129,98136
1330,21540868,Central Area,Mann,47.6144,-122.3018,Entire home/apt,119,98122
1331,21121860,Other neighborhoods,Green Lake,47.67444,-122.32876,Entire home/apt,80,98103
1332,21548484,Delridge,North Delridge,47.56811,-122.35874,Private room,99,98106
1333,21594030,Downtown,Pioneer Square,47.60152,-122.33078,Entire home/apt,191,98104
1334,21595583,Capitol Hill,Broadway,47.61421,-122.31498,Entire home/apt,145,98122
1335,21148583,Rainier Valley,Columbia City,47.56132,-122.27762,Entire home/apt,103,98118
1336,21596292,Ballard,Loyal Heights,47.68758,-122.37906,Private room,138,98117
1337,21598019,Delridge,North Delridge,47.56751,-122.36275,Private room,65,98106
1338,21629468,Delridge,Riverview,47.54047,-122.35386,Private room,53,98106
1339,21155590,West Seattle,Alki,47.57682,-122.4136,Entire home/apt,94,98116
1340,21629539,Ballard,Sunset Hill,47.68394,-122.39356,Entire home/apt,133,98117
1341,21170317,Queen Anne,East Queen Anne,47.6366,-122.35635,Entire home/apt,445,98109
1342,21643438,Other neighborhoods,Bitter Lake,47.70811,-122.35302,Entire home/apt,120,98133
1343,21175123,Cascade,South Lake Union,47.63604,-122.32856,Entire home/apt,413,98102
1344,21644920,Lake City,Victory Heights,47.7017,-122.30498,Entire home/apt,61,98125
1345,21647807,Delridge,Riverview,47.54036,-122.35363,Private room,49,98106
1346,21188538,Other neighborhoods,Ravenna,47.68046,-122.29935,Entire home/apt,175,98115
1347,21651018,Downtown,Belltown,47.61424,-122.34844,Entire home/apt,80,98121
1348,21199701,Rainier Valley,Columbia City,47.55714,-122.28727,Entire home/apt,177,98118
1349,21667529,Delridge,Riverview,47.54582,-122.36056,Entire home/apt,75,98106
1350,21680718,Magnolia,Lawton Park,47.65201,-122.39198,Private room,140,98199
1351,21203818,Queen Anne,West Queen Anne,47.6372,-122.37347,Private room,50,98119
1352,21699076,Downtown,Central Business District,47.60691,-122.33871,Entire home/apt,326,98101
1353,21702555,Queen Anne,Lower Queen Anne,47.63213,-122.36286,Entire home/apt,190,98119
1354,21205931,Northgate,Pinehurst,47.70866,-122.31316,Entire home/apt,125,98125
1355,22224989,Other neighborhoods,Wallingford,47.66308,-122.3425,Entire home/apt,171,98103
1356,21707818,Other neighborhoods,Fremont,47.66207,-122.34957,Entire home/apt,200,98103
1357,22240884,Other neighborhoods,Phinney Ridge,47.66714,-122.35702,Private room,40,98107
1358,21717918,Other neighborhoods,Fremont,47.65392,-122.35509,Entire home/apt,339,98103
1359,21776889,Capitol Hill,Broadway,47.63523,-122.31731,Entire home/apt,586,98102
1360,22265012,West Seattle,Genesee,47.56964,-122.37328,Entire home/apt,161,98126
1361,21799017,Queen Anne,East Queen Anne,47.63644,-122.34699,Entire home/apt,300,98109
1362,21818300,Central Area,Minor,47.60984,-122.31518,Entire home/apt,248,98122
1363,21826395,West Seattle,Genesee,47.56051,-122.38856,Entire home/apt,171,98116
1364,22267394,Downtown,Pike-Market,47.60888,-122.3437,Entire home/apt,294,98101
1365,21886733,Rainier Valley,Brighton,47.53362,-122.2772,Private room,645,98118
1366,21887859,Rainier Valley,Brighton,47.53367,-122.27714,Private room,119,98118
1367,21888492,Rainier Valley,Brighton,47.53578,-122.27563,Private room,113,98118
1368,21888838,Rainier Valley,Brighton,47.53441,-122.27596,Private room,119,98118
1369,21889312,Rainier Valley,Brighton,47.53582,-122.27603,Private room,117,98118
1370,21912608,Delridge,North Delridge,47.57103,-122.35865,Entire home/apt,225,98106
1371,21914270,Delridge,Highland Park,47.53571,-122.3453,Entire home/apt,90,98106
1372,21933426,West Seattle,North Admiral,47.58638,-122.37903,Entire home/apt,188,98126
1373,21935634,Rainier Valley,Columbia City,47.57247884,-122.2985215,Private room,85,98144
1374,21944822,Downtown,Central Business District,47.6139,-122.33276,Entire home/apt,226,98101
1375,21944826,Downtown,Central Business District,47.6139,-122.33276,Entire home/apt,226,98101
1376,22292161,Central Area,Leschi,47.59321975,-122.2937911,Entire home/apt,75,98144
1377,21945749,Other neighborhoods,Ravenna,47.67737,-122.30153,Entire home/apt,354,98115
1378,21968079,Other neighborhoods,Fremont,47.65671,-122.36156,Entire home/apt,475,98107
1379,22293005,Rainier Valley,Mount Baker,47.57031,-122.28511,Entire home/apt,100,98144
1380,22036022,Downtown,Belltown,47.61655,-122.34656,Entire home/apt,161,98121
1381,22332853,Northgate,North College Park,47.69398,-122.33836,Entire home/apt,91,98103
1382,22037772,Beacon Hill,Mid-Beacon Hill,47.5527,-122.29329,Entire home/apt,225,98108
1383,22338467,Other neighborhoods,Greenwood,47.70431,-122.36025,Entire home/apt,125,98177
1384,22066237,Other neighborhoods,Phinney Ridge,47.67965,-122.34991,Entire home/apt,95,98103
1385,22066563,Other neighborhoods,Phinney Ridge,47.66818,-122.35875,Private room,48,98107
1386,22099090,Delridge,Roxhill,47.52834,-122.37138,Entire home/apt,249,98126
1387,22106598,Central Area,Leschi,47.59351,-122.2959,Entire home/apt,180,98144
1388,22107747,West Seattle,Arbor Heights,47.50872,-122.38457,Entire home/apt,105,98146
1389,22354353,Other neighborhoods,Greenwood,47.70287,-122.34837,Entire home/apt,98,98133
1390,22109476,Other neighborhoods,North Beach/Blue Ridge,47.69156,-122.3906,Entire home/apt,157,98117
1391,22355702,Other neighborhoods,Green Lake,47.67338,-122.32663,Entire home/apt,95,98115
1392,22131341,Downtown,Belltown,47.61756,-122.34636,Entire home/apt,142,98121
1393,22373686,Downtown,Pike-Market,47.60931243,-122.3401332,Entire home/apt,201,98101
1394,22410639,Rainier Valley,Columbia City,47.55942,-122.28134,Private room,86,98118
1395,22150781,Other neighborhoods,Ravenna,47.67178,-122.29932,Entire home/apt,53,98105
1396,22451351,West Seattle,North Admiral,47.57334,-122.37645,Entire home/apt,88,98126
1397,22176028,Beacon Hill,North Beacon Hill,47.57109,-122.30097,Entire home/apt,140,98144
1398,22190403,Beacon Hill,North Beacon Hill,47.57172,-122.30325,Entire home/apt,250,98144
1399,22190735,Capitol Hill,Broadway,47.62247,-122.31765,Private room,84,98102
1400,22453792,Northgate,North College Park,47.69354,-122.33807,Entire home/apt,75,98103
1401,22493797,Other neighborhoods,Crown Hill,47.69456,-122.37571,Entire home/apt,86,98117
1402,22195572,Seward Park,Seward Park,47.55533,-122.26877,Entire home/apt,161,98118
1403,22494869,Other neighborhoods,Wallingford,47.66594,-122.33401,Entire home/apt,186,98103
1404,22205817,Ballard,Adams,47.67505,-122.39497,Entire home/apt,297,98107
1405,22224768,Central Area,Atlantic,47.58912,-122.29985,Entire home/apt,126,98144
1406,23593403,University District,University District,47.6696,-122.31186,Private room,45,98105
1407,22499214,Capitol Hill,Stevens,47.63199,-122.30131,Entire home/apt,118,98112
1408,22512704,Other neighborhoods,Greenwood,47.70124,-122.34714,Entire home/apt,120,98103
1409,23667548,Rainier Valley,Columbia City,47.56403,-122.2939,Entire home/apt,195,98108
1410,23670997,Ballard,West Woodland,47.66932,-122.37347,Entire home/apt,186,98107
1411,23687940,Other neighborhoods,Greenwood,47.69579,-122.35053,Entire home/apt,205,98103
1412,23688200,Other neighborhoods,Wedgwood,47.69207,-122.28083,Entire home/apt,307,98115
1413,23698647,Central Area,Madrona,47.61665914,-122.2898425,Entire home/apt,811,98122
1414,23699002,Capitol Hill,Montlake,47.63652,-122.30156,Entire home/apt,577,98112
1415,23699282,Central Area,Mann,47.62078,-122.29718,Entire home/apt,133,98112
1416,23699597,Central Area,Mann,47.61663,-122.29963,Entire home/apt,560,98122
1417,23699817,Central Area,Mann,47.61946,-122.30001,Entire home/apt,414,98112
1418,23700108,Central Area,Mann,47.62129,-122.29701,Entire home/apt,498,98112
1419,23700263,Capitol Hill,Stevens,47.62196,-122.30847,Entire home/apt,393,98112
1420,22526979,West Seattle,North Admiral,47.58328,-122.39829,Entire home/apt,118,98116
1421,23700774,Central Area,Mann,47.62091,-122.29874,Entire home/apt,312,98112
1422,23702661,Central Area,Mann,47.61896,-122.3001,Entire home/apt,487,98122
1423,23702901,Central Area,Madrona,47.61729,-122.29505,Entire home/apt,306,98122
1424,23703054,Central Area,Mann,47.61972,-122.2997,Entire home/apt,343,98112
1425,23703583,Central Area,Mann,47.62184,-122.29776,Entire home/apt,372,98112
1426,23704668,Central Area,Mann,47.61821394,-122.2964324,Entire home/apt,227,98122
1427,23704752,Central Area,Mann,47.62074,-122.29739,Entire home/apt,176,98112
1428,23704832,Capitol Hill,Stevens,47.62263,-122.29867,Entire home/apt,176,98112
